Coluna1,Coluna2,Coluna3,Coluna4,Coluna5
Men,2015,Pavlov Ivan,RUS,04:23.1
Men,2015,Enderica Esteban,ECU,04:23.4
Men,2015,Jurek Mark,USA,04:23.5
Men,2015,Benechoutsos Theodoros,GRE,04:23.5
Men,2015,Hatsugai Tomoki,JPN,04:23.5
Men,2015,Hentschel Paul,GER,04:23.6
Men,2015,Ransford Patrick J,USA,04:23.6
Men,2015,Bekemeyer Cody,USA,04:23.6
Men,2015,Harty Ryan,USA,04:23.6
Men,2015,Laure Guillaume,FRA,04:23.6
Men,2015,Meier Christoph,LIE,04:23.6
Men,2015,Messner Michael,USA,04:23.6
Men,2015,Paulsson Adam,SWE,04:23.6
Men,2015,Wen Ren-Hau,TPE,04:23.6
Men,2015,Stacchiotti Raphael,LUX,04:23.7
Men,2015,Devine Abrahm,USA,04:23.7
Men,2015,Green Connor,USA,04:23.7
Men,2015,Sherington Callum,AUS,04:23.7
Men,2015,Hyogo Kei,JPN,04:23.8
Men,2015,Ozaki Yuuki,JPN,04:23.8
Men,2015,Santos Leonardo,BRA,04:23.8
Men,2015,Hiraiwa Kento,JPN,04:23.8
Men,2015,Morgan David,AUS,04:23.8
Men,2015,Solaeche Gomez Eduardo,ESP,04:23.8
Men,2015,Kubkowski Bartlomiej,POL,04:23.9
Men,2015,McCurdy Christian,USA,04:23.9
Men,2015,Minnican Fraser,GBR,04:23.9
Men,2015,Utsunomiya Kazuki,JPN,04:23.9
Men,2015,Zaczynski Karol,POL,04:23.9
Men,2015,Fujii Hirotaka,JPN,04:23.9
Men,2015,Quintanilha Nuno Goncalo,POR,04:23.9
Men,2015,Staber Patrick,AUT,04:23.9
Men,2015,Miller Michael,USA,04:24.1
Men,2015,Stitt Cameron,USA,04:24.1
Men,2015,Owen Robert,USA,04:24.1
Men,2015,Darragh Mack,CAN,04:24.1
Men,2015,Coton Quentin,FRA,04:24.1
Men,2015,Velluti Andrea,ITA,04:24.2
Men,2015,Lee Hohyun,KOR,04:24.2
Men,2015,Strelnikov Sergey,RUS,04:24.2
Men,2015,Dudas Daniel,HUN,04:24.2
Men,2015,Veloso Tomas Miguel,POR,04:24.3
Men,2015,Merrilees Jorden,AUS,04:24.3
Men,2015,Proctor Grant,USA,04:24.3
Men,2015,Deng Ziqi,CHN,04:24.3
Men,2015,Lebherz Yannick,GER,04:24.4
Men,2015,Ludgero Pereira Icaro,BRA,04:24.4
Men,2015,Linker Adam,USA,04:24.5
Men,2015,Capurso Nicolo,ITA,04:24.5
Men,2015,Mathlouthi Ahmed,TUN,04:24.5
Men,2015,Kawakami Masaki,JPN,04:24.6
Men,2015,Facchini Alessio,ITA,04:24.6
Men,2015,Matsuda Kenji,JPN,04:24.6
Men,2015,Jaeger Connor,USA,04:24.6
Men,2015,Pinion Evan,USA,04:24.7
Men,2015,Niestroy Tobias,GER,04:24.7
Men,2015,Barta Marton,HUN,04:24.7
Men,2015,Lebed Alex,USA,04:24.7
Men,2015,Yoshida Masahide,JPN,04:24.8
Men,2015,Kanai Yuuma,JPN,04:24.8
Men,2015,Ress Justin,USA,04:24.9
Men,2015,Paine Thomas,GBR,04:24.9
Men,2015,Noda Eita,JPN,04:24.9
Men,2015,Chatelain Yannick,FRA,04:25.0
Men,2015,Sequera Juan,VEN,04:25.0
Men,2015,Kubota Toshiki,JPN,04:25.0
Men,2015,Yamada Hiroya,JPN,04:25.0
Men,2015,Maslov Andrey,RUS,04:25.0
Men,2015,Peron Francesco,ITA,04:25.1
Men,2015,Suggitt Chris,GBR,04:25.1
Men,2015,Kis Gergo,HUN,04:25.1
Men,2015,Cabello Forns Alan,ESP,04:25.1
Men,2015,Zbogar Robert,SLO,04:25.1
Men,2015,Nishiyama Yuusuke,JPN,04:25.1
Men,2015,Ramirez Antonio,USA,04:25.1
Men,2015,Schubert Ted,USA,04:25.2
Men,2015,Carbone Christian,USA,04:25.2
Men,2015,Kynigakis Athanasios-Haralabos,GRE,04:25.2
Men,2015,Ballo Stefano,ITA,04:25.2
Men,2015,Vital Joao Alexandre,POR,04:25.2
Men,2015,Gomez Noriega Jonathan Davi,COL,04:25.2
Men,2015,Litchfield Joe,GBR,04:25.3
Men,2015,Kober Daniel,GER,04:25.3
Men,2015,Glessi Lorenzo,ITA,04:25.3
Men,2015,Anderson Tommy,USA,04:25.3
Men,2015,Itou Kaiki,JPN,04:25.4
Men,2015,Gorbunov Dmitry,RUS,04:25.4
Men,2015,Kanth Linus,SWE,04:25.4
Men,2015,Myburgh Keith,USA,04:25.4
Men,2015,Nishimoto Sho,AUS,04:25.5
Men,2015,Osina Marek,CZE,04:25.5
Men,2015,Yamada Kenta,JPN,04:25.5
Men,2015,Pumputis Caio,BRA,04:25.6
Men,2015,Tsunefuka Koki,JPN,04:25.6
Men,2015,Otsuka Toshiki,JPN,04:25.6
Men,2015,Blazhevski Marko,MKD,04:25.6
Men,2015,Dal Thomas,BEL,04:25.6
Men,2015,Ogata Kai,JPN,04:25.7
Men,2015,Milinovich Michael,USA,04:25.7
Men,2015,Saito Ryo,JPN,04:25.7
Men,2015,Cairns Noah,USA,04:25.7
Men,2015,Onken Derek,USA,04:25.7
Men,2015,Donaldson Mitchell M,NZL,04:25.7
Men,2015,Itou Atsushi,JPN,04:25.7
Men,2015,Raynor Will,USA,04:25.7
Men,2015,Tasaki Ryusei,JPN,04:25.8
Men,2015,Seres Edwin,HUN,04:25.8
Men,2015,Petit Ambroise,FRA,04:25.8
Men,2015,Tunefuka Kouki,JPN,04:25.8
Men,2015,Pasynkov Daniil,RUS,04:25.9
Men,2015,Charles Taylor,USA,04:25.9
Men,2015,Lytvynok Yegor,UKR,04:25.9
Men,2015,Vincent Jacob,AUS,04:25.9
Men,2015,Carr Nate,USA,04:25.9
Men,2015,Castera Mathis,FRA,04:26.1
Men,2015,Del Pino Salas Juan Manuel,MEX,04:26.1
Men,2015,Champagne Montana,CAN,04:26.1
Men,2015,Du Limin,CHN,04:26.1
Men,2015,Hendrickx Lander,BEL,04:26.1
Men,2015,Jung Won-Yong,KOR,04:26.1
Men,2015,Abruzzo Andrew,USA,04:26.2
Men,2015,Hollo Balazs,HUN,04:26.2
Men,2015,Hinds-Sydenham Hayden,AUS,04:26.2
Men,2015,Lee Sean,USA,04:26.2
Men,2015,Amada Yudai,JPN,04:26.2
Men,2015,Cortes Nunez Mario,ESP,04:26.2
Men,2015,Whitaker Kyle,USA,04:26.2
Men,2015,Pezzotta Riccardo,ITA,04:26.3
Men,2015,Miranda Max,USA,04:26.3
Men,2015,Palmer Hayden,USA,04:26.3
Men,2015,Zagli Lorenzo,ITA,04:26.3
Men,2015,Gezmis Ergecan,TUR,04:26.3
Men,2015,Iida Sam,USA,04:26.3
Men,2015,Chin Garrett,USA,04:26.4
Men,2015,Holmquist Stephen,USA,04:26.5
Men,2015,Sjoedin Simon,SWE,04:26.5
Men,2015,Liang Alex,USA,04:26.5
Men,2015,Eriks Colin,CAN,04:26.5
Men,2015,Yan Zhengyu,CHN,04:26.5
Men,2015,Sanchez Gtrez-Cabello Guillermo,ESP,04:26.5
Men,2015,Hill Robert,CAN,04:26.6
Men,2015,Lesparre Tanguy,FRA,04:26.6
Men,2015,Lehman Spencer,USA,04:26.6
Men,2015,Molinari Joe,USA,04:26.6
Men,2015,McHugh Sam,USA,04:26.6
Men,2015,Depietro Chris,USA,04:26.6
Men,2015,Lanza Vinicius,BRA,04:26.6
Men,2015,Frank Simon,SWE,04:26.7
Men,2015,Tesone Nolan,USA,04:26.7
Men,2015,Suvorau Yury,BLR,04:26.7
Men,2015,Parkinson Jarvis,GBR,04:26.7
Men,2015,Vargas Jacobo Ricardo David,MEX,04:26.7
Men,2015,Foulke Keegan,USA,04:26.7
Men,2015,Claverie Carlos,VEN,04:26.7
Men,2015,Balogh Brennan,USA,04:26.8
Men,2015,Paz Esteban,ARG,04:26.8
Men,2015,Greenbank Luke,GBR,04:26.8
Men,2015,Shimamura Kousuke,JPN,04:26.9
Men,2015,Baxter Jarryd,RSA,04:26.9
Men,2015,Brown Jonathan,CAN,04:26.9
Men,2015,Vane-Tempest Lachlan,AUS,04:27.0
Men,2015,Paquin-Foisy Etienne,CAN,04:27.0
Men,2015,Davis Tal,USA,04:27.0
Men,2015,Dimitrov Nikola,BUL,04:27.1
Men,2015,Ballester Puig Joan,ESP,04:27.1
Men,2015,Ghezzi Matteo,ITA,04:27.1
Men,2015,Ribeiro Joao Gabriel,BRA,04:27.1
Men,2015,Bayo Christian,PUR,04:27.1
Men,2015,Chiotis Panagiotis,GRE,04:27.1
Men,2015,Matteazzi Pier Andrea,ITA,04:27.2
Men,2015,Burnell Jack,GBR,04:27.2
Men,2015,Palazzo Ross,USA,04:27.2
Men,2015,Berry Theo,FRA,04:27.2
Men,2015,Tremblay Jeremy,CAN,04:27.2
Men,2015,Walton Martyn,GBR,04:27.3
Men,2015,Sweeney Aidan,USA,04:27.3
Men,2015,Carini Giacomo,ITA,04:27.4
Men,2015,Bae Dawoon,KOR,04:27.4
Men,2015,Hakan Batuhan,TUR,04:27.4
Men,2015,Alvaro Ferracuti Rafael,ESA,04:27.4
Men,2015,Tran Duy Khoi,VIE,04:27.4
Men,2015,Lopez Chaparro Matias Eduar,PAR,04:27.5
Men,2015,Duplechain Hayden,USA,04:27.5
Men,2015,Jones Jarrett,USA,04:27.5
Men,2015,Quah Zheng Wen,SIN,04:27.5
Men,2015,Uike Kaita,JPN,04:27.5
Men,2015,Bertoldi Matteo,ITA,04:27.5
Men,2015,Kubochi Kousuke,JPN,04:27.5
Men,2015,Cho Cheng-Chi,TPE,04:27.6
Men,2015,Fair Neil,RSA,04:27.6
Men,2015,Smith Jake,AUS,04:27.6
Men,2015,Zotov Alexander,RUS,04:27.6
Men,2015,Ipsen Anton,DEN,04:27.6
Men,2015,Saitou Seiryuu,JPN,04:27.6
Men,2015,Varvaruk Sergiy,UKR,04:27.6
Men,2015,Petroni Edoardo,ITA,04:27.7
Men,2015,Lopez Conde Alvaro,ESP,04:27.7
Men,2015,Hiotis Panagiotis,GRE,04:27.7
Men,2015,Whitbread Fabian,USA,04:27.7
Men,2015,Dunk Alex,GBR,04:27.7
Men,2015,Mohammed Xavier,GBR,04:27.7
Men,2015,Laeuffer Jacques,SUI,04:27.7
Men,2015,Marcantonio Anthony,USA,04:27.9
Men,2015,Nozaki Mitsuru,JPN,04:27.9
Men,2015,Ryu Hochan,CAN,04:27.9
Men,2015,Nitta Jyouji,JPN,04:27.9
Men,2015,Wilson Matthew,AUS,04:27.9
Men,2015,Zakala Josh,CAN,04:27.9
Men,2015,Park Jae,USA,04:27.9
Men,2015,Chatron Cyril,FRA,04:28.0
Men,2015,Dong Haoxi,CHN,04:28.0
Men,2015,Pang Sheng Jun,SIN,04:28.0
Men,2015,Shao Chenhao,CHN,04:28.0
Men,2015,Romanchuk Mykhaylo,UKR,04:28.0
Men,2015,Pusceddu Alessandro,ITA,04:28.1
Men,2015,Dubiel Adam,POL,04:28.1
Men,2015,Vega Torres Luis Emigdio,CUB,04:28.1
Men,2015,Thomasberger David,GER,04:28.1
Men,2015,Frayler Arthur,USA,04:28.3
Men,2015,Kim Ming-Yu,KOR,04:28.3
Men,2015,Wagrowski Marcel,POL,04:28.3
Men,2015,Ng Christian,CAN,04:28.3
Men,2015,Buese Cole,USA,04:28.3
Men,2015,Nakamura Umi,JPN,04:28.4
Men,2015,Dillinger Thomas,USA,04:28.4
Men,2015,Conway Daniel,USA,04:28.4
Men,2015,Cameron Donald,SUI,04:28.4
Men,2015,Nitski Osvald,CAN,04:28.4
Men,2015,Knipping Arjan,NED,04:28.5
Men,2015,Ericsson Oskar,SWE,04:28.5
Men,2015,Katou Hiroyuki,JPN,04:28.5
Men,2015,Schultz Valentin,GER,04:28.5
Men,2015,Kiesler Gil,ISR,04:28.6
Men,2015,Renard Geoffrey,FRA,04:28.6
Men,2015,Mauri Luca,ITA,04:28.7
Men,2015,Endou Futosi,JPN,04:28.7
Men,2015,Flohr Julius,GER,04:28.7
Men,2015,Castejon Ramirez Alex,ESP,04:28.8
Men,2015,Lombini Fabio,ITA,04:28.8
Men,2015,Brady Andrew,USA,04:28.8
Men,2015,Scott Duncan,GBR,04:28.8
Men,2015,Bunch Dylan,USA,04:28.9
Men,2015,Dell'Olio Filippo,ITA,04:28.9
Men,2015,Joly Damien,FRA,04:28.9
Men,2015,Fukuyama Naoto,JPN,04:29.0
Men,2015,Takahashi Ken,USA,04:29.0
Men,2015,Coloretti Vittorio,ITA,04:29.0
Men,2015,Feehery Brendan,USA,04:29.0
Men,2015,Tee Eugene,AUS,04:29.2
Men,2015,Katou Itsuki,JPN,04:29.2
Men,2015,Houck Logan,USA,04:29.2
Men,2015,Levreault-Lopez Alarii,USA,04:29.3
Men,2015,Tybur Jonathan,USA,04:29.3
Men,2015,Greenow Jacob,GBR,04:29.3
Men,2015,Tsuruga Naoya,JPN,04:29.3
Men,2015,Alkan Samet,TUR,04:29.3
Men,2015,Lima Lucas Simao,BRA,04:29.3
Men,2015,Mitrovic Jovan,SUI,04:29.3
Men,2015,Sebastian Ryan,USA,04:29.3
Men,2015,Garcia Ramirez Alejandro,ESP,04:29.4
Men,2015,Blanco Benedicto Guillermo,ESP,04:29.4
Men,2015,Finke Robert,USA,04:29.4
Men,2015,Goldman Brandon,USA,04:29.5
Men,2015,Lewis Dylan,AUS,04:29.5
Men,2015,Ono Rikuto,JPN,04:29.5
Men,2015,Pfyffer Luca Tobias,SUI,04:29.5
Men,2015,Somov Evgenii,RUS,04:29.5
Men,2015,Watanabe Kouki,JPN,04:29.6
Men,2015,Kustov Ivan,RUS,04:29.7
Men,2015,Chishiro Masamichi,JPN,04:29.7
Men,2015,Takamura Ken,JPN,04:29.7
Men,2015,Ishiyama Ryoichi,JPN,04:29.7
Men,2015,Benvenuto Andrea Francesco,ITA,04:29.7
Men,2015,Griffin Ben,IRL,04:29.7
Men,2015,La Rocca Antonio,ITA,04:29.8
Men,2015,Vanhuys Logan,BEL,04:29.8
Men,2015,Oktay Anil Can,TUR,04:29.8
Men,2015,Zaborowski Filip,POL,04:29.8
Men,2015,Pinzon Garcia Omar,COL,04:29.8
Men,2015,Garcia Mesa Juan Jose,ESP,04:29.9
Men,2015,Takase Wataru,JPN,04:29.9
Men,2015,Poynter Joseph,GBR,04:29.9
Men,2015,Galimberti Davide,ITA,04:29.9
Men,2015,Szurdoki Brent Miklos,RSA,04:29.9
Men,2015,Tenney Mason,USA,04:29.9
Men,2015,Fan Hau-Li,CAN,04:29.9
Men,2015,Carazo Barbero Gonzalo,ESP,04:30.0
Men,2015,Olvera Alejos Julio Andres,MEX,04:30.0
Men,2015,Druzhinin Ilya,RUS,04:30.0
Men,2015,Muehlleitner Henning,GER,04:30.0
Men,2015,Casarin Davide,ITA,04:30.1
Men,2015,Ventrone Stefano,ITA,04:30.1
Men,2015,Martinez Gomez Jose Angel,MEX,04:30.1
Men,2015,Harting Zach,USA,04:30.2
Men,2015,Barison Giovanni,ITA,04:30.2
Men,2015,Lawler Keltan,USA,04:30.2
Men,2015,Lawrie Callum,GBR,04:30.2
Men,2015,Chrapavy Filip,CZE,04:30.3
Men,2015,Tanaka Taison,JPN,04:30.3
Men,2015,Fujimoto Ryo,JPN,04:30.3
Men,2015,Gil Tarazona Pol,ESP,04:30.3
Men,2015,Hayashi Kanto,JPN,04:30.3
Men,2015,Sorriso Giovanni,ITA,04:30.4
Men,2015,Willett Phillip,USA,04:30.4
Men,2015,D'Innocenzo Nicholas,USA,04:30.4
Men,2015,Milikich Nick,USA,04:30.4
Men,2015,Ohtake Masayuki,JPN,04:30.4
Men,2015,Scholtz Jan,GER,04:30.4
Men,2015,Gibbons Brendan,IRL,04:30.4
Men,2015,Tanda Alessandro,ITA,04:30.4
Men,2015,Cervi Riccardo,ITA,04:30.5
Men,2015,Sawada Natsuki,JPN,04:30.5
Men,2015,Oliveira Leonardo Calice,BRA,04:30.5
Men,2015,Ball Ryan,USA,04:30.5
Men,2015,O'Connor Daniel,USA,04:30.6
Men,2015,Thorne Nick,USA,04:30.6
Men,2015,Rogers Nolan,USA,04:30.6
Men,2015,Kashperskiy Sergey,RUS,04:30.6
Men,2015,Okunev Denis,RUS,04:30.6
Men,2015,Kaniyu Kyouhei,JPN,04:30.6
Men,2015,Yeager Chris,USA,04:30.7
Men,2015,Tretyakov Nikita,RUS,04:30.7
Men,2015,Chmielewski Jakub,POL,04:30.7
Men,2015,Rouault Pierre,FRA,04:30.7
Men,2015,Penedes Fradera Marti,ESP,04:30.7
Men,2015,Alexander Nick,USA,04:30.8
Men,2015,Takahashi Asuka,JPN,04:30.9
Men,2015,Carr Daniel,USA,04:30.9
Men,2015,Guest James,CAN,04:30.9
Men,2015,Wilimovsky Jordan,USA,04:30.9
Men,2015,Vysotin Mark,RUS,04:30.9
Men,2015,Marsau Matthias,FRA,04:30.9
Men,2015,Brothers Will,CAN,04:31.0
Men,2015,Angeli Aron,HUN,04:31.0
Men,2015,Takei Rintarou,JPN,04:31.0
Men,2015,Zofchak Rob,USA,04:31.0
Men,2015,Helmbacher Samy,FRA,04:31.1
Men,2015,Biancalana Lorenzo,ITA,04:31.1
Men,2015,Fong Zach,USA,04:31.1
Men,2015,Ziemann Felix,GER,04:31.2
Men,2015,Kutasi Mate,HUN,04:31.2
Men,2015,Mihalic David,SLO,04:31.2
Men,2015,Bondavalli Mattia,ITA,04:31.3
Men,2015,Scott Alec,USA,04:31.3
Women,2016,Campbell Cate,AUS,23.84
Women,2016,Blume Pernille,DEN,24.07
Women,2016,Kromowidjojo Ranomi,NED,24.07
Women,2016,Manuel Simone,USA,24.09
Women,2016,Herasimenia Aliaksandra,BLR,24.11
Women,2016,Halsall Francesca,GBR,24.13
Women,2016,Sjoestroem Sarah,SWE,24.17
Women,2016,Campbell Bronte,AUS,24.24
Women,2016,Weitzeil Abbey,USA,24.28
Women,2016,Kennedy Madison,USA,24.39
Women,2016,van Landeghem Chantal,CAN,24.43
Women,2016,Medeiros Etiene,BRA,24.45
Women,2016,Ottesen Jeanette,DEN,24.48
Women,2016,Chen Xinyi,CHN,24.53
Women,2016,Santamans Anna,FRA,24.59
Women,2016,Vanderpool-Wallace Arianna,BAH,24.6
Women,2016,Brandt Dorothea,GER,24.66
Women,2016,Ikee Rikako,JPN,24.67
Women,2016,Konopka Katrina,USA,24.68
Women,2016,Vollmer Dana,USA,24.69
Women,2016,Smoliga Olivia,USA,24.7
Women,2016,Alshammar Therese,SWE,24.72
Women,2016,Liu Xiang,CHN,24.75
Women,2016,Dekker Inge,NED,24.77
Women,2016,Elmslie Brittany,AUS,24.78
Women,2016,Williams-Toro Michelle,CAN,24.82
Women,2016,Goeders Anya,USA,24.85
Women,2016,McKeon Emma,AUS,24.85
Women,2016,Neal Lia,USA,24.85
Women,2016,Nasretdinova Rozaliya,RUS,24.86
Women,2016,Jack Shayna,AUS,24.87
Women,2016,van Vliet Tamara,NED,24.87
Women,2016,Di Pietro Silvia,ITA,24.89
Women,2016,Osman Farida,EGY,24.91
Women,2016,Zhu Menghui,CHN,24.91
Women,2016,Khitraya Yuliya,BLR,24.92
Women,2016,Garcia Vega Vanessa,PUR,24.94
Women,2016,Ferreira Lorrane,BRA,24.95
Women,2016,Molnar Flora,HUN,24.95
Women,2016,Lovtsova Natalya,RUS,24.97
Women,2016,Dahlia Kelsi,USA,24.98
Women,2016,Uchida Miki,JPN,25
Women,2016,Kameneva Mariia,RUS,25.02
Women,2016,Urbanczyk Aleksandra,POL,25.03
Women,2016,Drakou Theodora,GRE,25.04
Women,2016,Mainville Sandrine,CAN,25.04
Women,2016,Bjoernsen Susann,NOR,25.05
Women,2016,Martin Ivy,USA,25.05
Women,2016,Hermann Graciele,BRA,25.06
Women,2016,Ouchi Sayuki,JPN,25.07
Women,2016,Weir Amanda,USA,25.08
Women,2016,Meynen Julie-Marie,LUX,25.12
Women,2016,Henique Melanie,FRA,25.13
Women,2016,Barratt Holly,AUS,25.15
Women,2016,Busch Kim,NED,25.15
Women,2016,Dowgiert Anna,POL,25.15
Women,2016,Li Zhesi,CHN,25.15
Women,2016,Hopkin Anna,GBR,25.17
Women,2016,Ciesla Marta,USA,25.18
Women,2016,Giareni Theodora,GRE,25.18
Women,2016,Nielsen Mie Oe.,DEN,25.18
Women,2016,Oliveira Larissa,BRA,25.18
Women,2016,Shikler Zohar,ISR,25.18
Women,2016,Coughlin Natalie,USA,25.19
Women,2016,Stepanyuk Darya,UKR,25.19
Women,2016,Ferraioli Erika,ITA,25.21
Women,2016,Ivey Isabel,USA,25.21
Women,2016,Ibanez Lopez Liliana,MEX,25.25
Women,2016,Jensen Julie Kepp,DEN,25.25
Women,2016,Fa'Amausili Gabrielle,NZL,25.26
Women,2016,Gastaldello Beryl,FRA,25.26
Women,2016,Guehrer-D'Cruz Marieke,AUS,25.26
Women,2016,Touretski Alexandra Sasha,AUS,25.26
Women,2016,van der Meer Maud,NED,25.26
Women,2016,Locus Madeline,USA,25.27
Women,2016,Biondani Giorgia,ITA,25.28
Women,2016,Wu Yue,CHN,25.31
Women,2016,Meili Katie,USA,25.33
Women,2016,Apostalon Anika,USA,25.34
Women,2016,Arcila Isabella,COL,25.35
Women,2016,Marchioro Alessandra,BRA,25.35
Women,2016,Kost Nina,GER,25.36
Women,2016,Bousquin Lena,FRA,25.38
Women,2016,Kartashova Daria,RUS,25.38
Women,2016,Andrusenko Veronika,RUS,25.38
Women,2016,Heemskerk Femke,NED,25.39
Women,2016,Millard Rebecca,USA,25.39
Women,2016,Cini Mathilde,FRA,25.4
Women,2016,Oikonomou Iliana,GRE,25.4
Women,2016,Koschischek Birgit,AUT,25.41
Women,2016,Letrari Laura,ITA,25.41
Women,2016,Murez Andrea,ISR,25.41
Women,2016,Schick Taylor,USA,25.41
Women,2016,Cooper Caitlin,USA,25.42
Women,2016,Dietterle Anna-Stephanie,GER,25.43
Women,2016,Gallardo Carapeto Fatima,ESP,25.43
Women,2016,Kukla Yolane,AUS,25.43
Women,2016,Yamane Yui,JPN,25.43
Women,2016,Buchanan Carla,AUS,25.44
Women,2016,Hosszu Katinka,HUN,25.44
Women,2016,Kuras Magdalena,SWE,25.44
Women,2016,Satou Aya,JPN,25.44
Women,2016,Suo Ran,CHN,25.44
Women,2016,Geer Margo,USA,25.45
Women,2016,Hwang Seo Jin,KOR,25.45
Women,2016,Kolarova Anna,CZE,25.45
Women,2016,Marko-Varga Ida,SWE,25.46
Women,2016,Smith Rebecca,CAN,25.46
Women,2016,Ustinova Daria S,RUS,25.46
Women,2016,Ai Yanhan,CHN,25.47
Women,2016,Bro Sarah,DEN,25.47
Women,2016,Masson Rachel,GBR,25.48
Women,2016,Martin Anouchka,FRA,25.51
Women,2016,Wang Shengnan,CHN,25.51
Women,2016,Comerford Mallory,USA,25.52
Women,2016,Ko Miso,KOR,25.52
Women,2016,Pezzato Aglaia,ITA,25.52
Women,2016,Sun Meichen,CHN,25.52
Women,2016,Baklakova Maria,RUS,25.53
Women,2016,Matsumoto Yayoi,JPN,25.53
Women,2016,Zhang Yufei,CHN,25.53
Women,2016,Kinney Chase,USA,25.54
Women,2016,Pellegrini Federica,ITA,25.54
Women,2016,Quah Ting Wen,SIN,25.54
Women,2016,Scholtissek Helen,GER,25.54
Women,2016,Fanz Casey,USA,25.55
Women,2016,Gates Melissa,USA,25.55
Women,2016,Lu Ying,CHN,25.55
Women,2016,Velthuijs Nelly,NED,25.55
Women,2016,Bilquist Amy,USA,25.56
Women,2016,Franklin Missy,USA,25.56
Women,2016,Gonzalez Crivillers Marta,ESP,25.56
Women,2016,Guy Rebecca,GBR,25.56
Women,2016,Jeong Soeun,KOR,25.56
Women,2016,Lee Felicia,USA,25.56
Women,2016,MacKay Elli,AUS,25.56
Women,2016,Bailey Chelsea,USA,25.57
Women,2016,Haag Laurianne,FRA,25.57
Women,2016,Jallow Mimosa,FIN,25.57
Women,2016,Khakhlova Svitlana,BLR,25.57
Women,2016,Tanabe Shoko,JPN,25.57
Women,2016,Dara Eszter,HUN,25.58
Women,2016,Johannessen Cecilie,NOR,25.58
Women,2016,Karakouskaya Nastassia,BLR,25.58
Women,2016,Saal Sara-Jean,AUS,25.58
Women,2016,Stewart Kendyl,USA,25.58
Women,2016,Troskot Leah,CAN,25.59
Women,2016,DeLoof Ali,USA,25.6
Women,2016,Douglass Kate,USA,25.6
Women,2016,Pyshnenko Daria,USA,25.6
Women,2016,Quigley Lauren,GBR,25.6
Women,2016,An Sehyeon,KOR,25.61
Women,2016,Han Tingru,CHN,25.61
Women,2016,Murphy Maddie,USA,25.61
Women,2016,Yamaguchi Misaki,JPN,25.61
Women,2016,Gage Emma,GBR,25.62
Women,2016,Souza Priscila,BRA,25.62
Women,2016,Bonnema Riki,USA,25.63
Women,2016,Mainville Ariane,CAN,25.63
Women,2016,Anderson Freya,GBR,25.64
Women,2016,Heinola Nea-Amanda,FIN,25.64
Women,2016,Choi Jae Eun,KOR,25.65
Women,2016,Jakabos Zsuzsanna,HUN,25.65
Women,2016,Lim Da Youn,KOR,25.65
Women,2016,Ngawati Kotuku,AUS,25.65
Women,2016,Countie Grace,USA,25.66
Women,2016,Koba Nadiya,UKR,25.66
Women,2016,Lim Amanda Xiang Qi,SIN,25.66
Women,2016,Ruck Taylor,CAN,25.66
Women,2016,Schlanger-Wright Melanie,AUS,25.66
Women,2016,Tang Yi,TPE,25.66
Women,2016,Hardy Jessica,USA,25.67
Women,2016,Nikitina Gabriela,LAT,25.67
Women,2016,Raco Lucrezia,ITA,25.67
Women,2016,Torrez Guzman Karen Milenka,ESP,25.67
Women,2016,Bazarova Elizaveta,RUS,25.68
Women,2016,Ribeiro Luana,BRA,25.68
Women,2016,Wu Chengying,CHN,25.68
Women,2016,Biagioli Paola,ITA,25.69
Women,2016,Lindborg Nathalie,SWE,25.69
Women,2016,Rangelova Nina,BUL,25.69
Women,2016,Sztandera Dominika,POL,25.69
Women,2016,Thomas Ellen,GBR,25.69
Women,2016,Bruens Harper,USA,25.7
Women,2016,Baldwin Caroline,USA,25.71
Women,2016,Cooney Gemma,AUS,25.71
Women,2016,Lindsay Hadley,AUS,25.71
Women,2016,Ochitawa Annie,USA,25.71
Women,2016,Oleksiak Penny,CAN,25.71
Women,2016,Pinto Jeserik,VEN,25.71
Women,2016,Thormalm Klara,SWE,25.71
Women,2016,Cooper Harriet,GBR,25.72
Women,2016,Hansson Louise,SWE,25.72
Women,2016,Hindley Isabella,GBR,25.72
Women,2016,Pikiner Iryna,UKR,25.72
Women,2016,Poon Victoria,CAN,25.72
Women,2016,Gillett Chelsea,AUS,25.73
Women,2016,MENICUCCI Emma,ITA,25.73
Women,2016,Thomsen Kristina,DEN,25.73
Women,2016,Throssell Brianna,AUS,25.73
Women,2016,Zhao Shan,CHN,25.73
Women,2016,Haughey Siobhan,HKG,25.74
Women,2016,Kudinova Ekaterina,RUS,25.74
Women,2016,Gemo Elena,ITA,25.75
Women,2016,Johnson Kaitlyn,USA,25.75
Women,2016,Michalak Theresa,GER,25.75
Women,2016,Petryka Nikola,POL,25.75
Women,2016,Riordan Hannah,CAN,25.75
Women,2016,Buinaia Vasilissa,RUS,25.76
Women,2016,Hache Cloe,FRA,25.76
Women,2016,Johnson Faith,USA,25.76
Women,2016,Stone Jamie,USA,25.76
Women,2016,Bianchi Ilaria,ITA,25.77
Women,2016,Cakici Ilknur Nihan,TUR,25.77
Women,2016,Teijonsalo Fanny,FIN,25.77
Women,2016,Berrino Andrea,ARG,25.78
Women,2016,Syllabova Miroslava,SVK,25.78
Women,2016,Patterson Anna,USA,25.79
Women,2016,Gantriis Emily,DEN,25.8
Women,2016,Hope Lucy,GBR,25.8
